feature_idx,feature_theme,layer,n_seq,n_tokens,subsample_seed,n_train_pos,n_test,n_test_pos,auc_roc,auc_pr,p_at_k,C,n_iter,converged,fit_seconds,degenerate
12730,ethics,20,16,4080,12,38,20400,75,0.9273177531775317,0.2040910844881059,0.26666666666666666,0.001,24,1,0.355,0
892,sycophancy-adj,20,16,4080,12,22,20400,68,0.9743695825762924,0.2383678991584986,0.3235294117647059,0.001,24,1,0.314,0
1031,harm,20,16,4080,12,82,20400,97,0.9912683667184423,0.5271449022364985,0.4742268041237113,0.001,19,1,0.288,0
9989,refusal,20,16,4080,13,33,20400,190,0.9309179926560589,0.20625674687303563,0.2736842105263158,0.001,23,1,0.317,0
817,deception,20,16,4080,13,30,20400,267,0.9252588265562101,0.2578804393434244,0.30337078651685395,0.001,22,1,0.378,0
12730,ethics,20,16,4080,13,18,20400,75,0.895978351783518,0.055114901719784504,0.12,0.001,21,1,0.283,0
892,sycophancy-adj,20,16,4080,13,32,20400,68,0.9769575054101909,0.21705073607234227,0.2647058823529412,0.001,21,1,0.274,0
1031,harm,20,16,4080,13,16,20400,97,0.9501668282225317,0.2735938289787032,0.32989690721649484,0.001,23,1,0.33,0
9989,refusal,20,16,4080,14,48,20400,190,0.9531150550795593,0.2826946739090893,0.3368421052631579,0.001,22,1,0.329,0
817,deception,20,16,4080,14,49,20400,267,0.9600004539103351,0.3513558814551497,0.42696629213483145,0.001,22,1,0.333,0
12730,ethics,20,16,4080,14,13,20400,75,0.8382281262812629,0.06280927718231089,0.05333333333333334,0.001,24,1,0.295,0
892,sycophancy-adj,20,16,4080,14,19,20400,68,0.9845686602400158,0.3398293776615381,0.36764705882352944,0.001,24,1,0.339,0
1031,harm,20,16,4080,14,25,20400,97,0.9631185478150353,0.2755708033426562,0.30927835051546393,0.001,21,1,0.307,0
9989,refusal,20,32,8160,10,106,20400,190,0.9686796531159666,0.44328562466526883,0.46842105263157896,0.001,22,1,0.56,0
817,deception,20,32,8160,10,43,20400,267,0.9314548886608176,0.2559774809391025,0.29213483146067415,0.001,22,1,0.542,0
12730,ethics,20,32,8160,10,27,20400,75,0.9335524395243953,0.16193455466731635,0.25333333333333335,0.001,24,1,0.562,0
892,sycophancy-adj,20,32,8160,10,34,20400,68,0.9787888694726365,0.19770415268168057,0.25,0.001,22,1,0.543,0
1031,harm,20,32,8160,10,58,20400,97,0.9884593765280738,0.5568237048593213,0.5051546391752577,0.001,22,1,0.573,0
9989,refusal,20,32,8160,11,78,20400,190,0.9574022761009403,0.35934045843721424,0.4052631578947368,0.001,26,1,0.674,0
817,deception,20,32,8160,11,31,20400,267,0.8999559297711417,0.21142264877229258,0.27340823970037453,0.001,23,1,0.571,0
12730,ethics,20,32,8160,11,20,20400,75,0.846968101681017,0.07769736856335792,0.05333333333333334,0.001,24,1,0.584,0
892,sycophancy-adj,20,32,8160,11,28,20400,68,0.9775361354457187,0.24442430371226043,0.27941176470588236,0.001,23,1,0.609,0
1031,harm,20,32,8160,11,33,20400,97,0.9749227045315024,0.35802164915597445,0.36082474226804123,0.001,23,1,0.572,0
9989,refusal,20,32,8160,12,66,20400,190,0.946113700877627,0.2967895545118398,0.34210526315789475,0.001,25,1,0.611,0
817,deception,20,32,8160,12,65,20400,267,0.9591315132645064,0.4216091213250466,0.4419475655430712,0.001,25,1,0.615,0
12730,ethics,20,32,8160,12,24,20400,75,0.9168190241902419,0.13787970867751914,0.2,0.001,24,1,0.578,0
892,sycophancy-adj,20,32,8160,12,29,20400,68,0.9779968696115078,0.28060860429951134,0.3088235294117647,0.001,25,1,0.646,0
1031,harm,20,32,8160,12,66,20400,97,0.9868015036120303,0.49699323433393505,0.4845360824742268,0.001,24,1,0.59,0
9989,refusal,20,32,8160,13,60,20400,190,0.9481387536133753,0.3006718820281835,0.30526315789473685,0.001,26,1,0.636,0
817,deception,20,32,8160,13,42,20400,267,0.9400201208778104,0.25343598378455007,0.31086142322097376,0.001,24,1,0.598,0
12730,ethics,20,32,8160,13,89,20400,75,0.9633246412464125,0.27765421686095115,0.30666666666666664,0.001,23,1,0.554,0
892,sycophancy-adj,20,32,8160,13,43,20400,68,0.9862842982953559,0.29259589384623585,0.29411764705882354,0.001,22,1,0.532,0
1031,harm,20,32,8160,13,37,20400,97,0.981952796575185,0.46769860939984753,0.4329896907216495,0.001,23,1,0.663,0
9989,refusal,20,32,8160,14,43,20400,190,0.9425956405114716,0.2750026825867637,0.3368421052631579,0.001,24,1,0.591,0
817,deception,20,32,8160,14,42,20400,267,0.9102401613539624,0.22392199671363977,0.2958801498127341,0.001,22,1,0.547,0
12730,ethics,20,32,8160,14,27,20400,75,0.9206645346453464,0.1544289715329146,0.18666666666666668,0.001,22,1,0.574,0
892,sycophancy-adj,20,32,8160,14,24,20400,68,0.9439878892733564,0.08751761092011347,0.1323529411764706,0.001,27,1,0.657,0
1031,harm,20,32,8160,14,23,20400,97,0.9814353777386005,0.4276447147790798,0.4020618556701031,0.001,25,1,0.633,0
9989,refusal,20,64,16320,10,132,20400,190,0.9617677543686034,0.43293216485551855,0.4263157894736842,0.001,26,1,1.279,0
817,deception,20,64,16320,10,90,20400,267,0.965124803948871,0.4674108331595734,0.46441947565543074,0.001,25,1,1.37,0
12730,ethics,20,64,16320,10,56,20400,75,0.9380106601066011,0.1344886994496766,0.21333333333333335,0.001,24,1,1.052,0
892,sycophancy-adj,20,64,16320,10,59,20400,68,0.9865569776995985,0.3270814813435928,0.3235294117647059,0.001,25,1,1.112,0
1031,harm,20,64,16320,10,61,20400,97,0.9820188068291162,0.4179657560994963,0.41237113402061853,0.001,24,1,1.136,0
9989,refusal,20,64,16320,11,154,20400,190,0.9760189067423631,0.5676345243438674,0.5368421052631579,0.001,26,1,1.221,0
817,deception,20,64,16320,11,144,20400,267,0.9686124723770446,0.5015934267600513,0.4868913857677903,0.001,24,1,1.179,0
12730,ethics,20,64,16320,11,114,20400,75,0.971350225502255,0.3632301861522847,0.4,0.001,24,1,1.172,0
892,sycophancy-adj,20,64,16320,11,56,20400,68,0.9889083855064749,0.3389247681293347,0.38235294117647056,0.001,25,1,1.159,0
1031,harm,20,64,16320,11,113,20400,97,0.9938275334862402,0.6037321024519376,0.5257731958762887,0.001,24,1,1.139,0
9989,refusal,20,64,16320,12,131,20400,190,0.9807221542227662,0.5278662296014642,0.5263157894736842,0.001,25,1,1.262,0
817,deception,20,64,16320,12,90,20400,267,0.9747953264350125,0.4736037045653512,0.47191011235955055,0.001,24,1,1.18,0
12730,ethics,20,64,16320,12,104,20400,75,0.9686337023370234,0.39622174889852,0.38666666666666666,0.001,22,1,1.03,0
892,sycophancy-adj,20,64,16320,12,43,20400,68,0.9876361227158579,0.33500917638407335,0.38235294117647056,0.001,23,1,1.032,0
1031,harm,20,64,16320,12,111,20400,97,0.99287952468555,0.6146656839150347,0.5463917525773195,0.001,25,1,1.17,0
9989,refusal,20,64,16320,13,185,20400,190,0.9753780046355374,0.4899554995997549,0.45789473684210524,0.001,25,1,1.403,0
817,deception,20,64,16320,13,152,20400,267,0.9838975308579965,0.6358074628891041,0.5730337078651685,0.001,21,1,1.183,0
12730,ethics,20,64,16320,13,146,20400,75,0.966419680196802,0.39697740761131245,0.4,0.001,23,1,1.277,0
892,sycophancy-adj,20,64,16320,13,95,20400,68,0.9917378863802062,0.43392746341603794,0.36764705882352944,0.001,25,1,1.775,0
1031,harm,20,64,16320,13,119,20400,97,0.990323912316041,0.5557262640110863,0.5154639175257731,0.001,25,1,1.683,0
9989,refusal,20,64,16320,14,101,20400,190,0.9700398447876246,0.49964653904197354,0.5210526315789473,0.001,27,1,1.584,0
817,deception,20,64,16320,14,131,20400,267,0.9627882818954328,0.5762555907619302,0.5655430711610487,0.001,25,1,1.762,0
12730,ethics,20,64,16320,14,114,20400,75,0.9687747437474374,0.3809746327690485,0.4266666666666667,0.001,24,1,1.644,0
892,sycophancy-adj,20,64,16320,14,84,20400,68,0.9924018643459744,0.4346229046069087,0.35294117647058826,0.001,23,1,1.822,0
1031,harm,20,64,16320,14,115,20400,97,0.9940123621972478,0.6114864266312708,0.5051546391752577,0.001,24,1,1.775,0
9989,refusal,20,128,32640,10,307,20400,190,0.9892747206958515,0.6976962144187498,0.6210526315789474,0.001,27,1,5.375,0
817,deception,20,128,32640,10,238,20400,267,0.9885328111132133,0.7092064907093176,0.6142322097378277,0.001,26,1,3.676,0
12730,ethics,20,128,32640,10,208,20400,75,0.9812828208282083,0.4402602772897364,0.41333333333333333,0.001,28,1,3.303,0
892,sycophancy-adj,20,128,32640,10,123,20400,68,0.9941066530881485,0.4579609234084908,0.4264705882352941,0.001,27,1,3.43,0
1031,harm,20,128,32640,10,203,20400,97,0.9927942191266234,0.6506601712442412,0.5876288659793815,0.001,24,1,3.115,0
9989,refusal,20,128,32640,11,370,20400,190,0.9901764368863774,0.700724158103118,0.6105263157894737,0.001,25,1,3.696,0
817,deception,20,128,32640,11,298,20400,267,0.9927783609781471,0.7731435536111424,0.6779026217228464,0.001,23,1,3.276,0
12730,ethics,20,128,32640,11,293,20400,75,0.9912724887248873,0.6136024887622245,0.5333333333333333,0.001,24,1,3.524,0
892,sycophancy-adj,20,128,32640,11,185,20400,68,0.9963322088622977,0.5735672025336885,0.5294117647058824,0.001,25,1,3.751,0
1031,harm,20,128,32640,11,273,20400,97,0.9955925461221262,0.7201948872788131,0.6185567010309279,0.001,26,1,3.065,0
9989,refusal,20,128,32640,12,227,20400,190,0.9884084220943253,0.638300184702625,0.5684210526315789,0.001,25,1,3.104,0
817,deception,20,128,32640,12,222,20400,267,0.9880359281192057,0.7074604451521238,0.6292134831460674,0.001,25,1,2.876,0
12730,ethics,20,128,32640,12,182,20400,75,0.9718212382123821,0.4488591122286454,0.4,0.001,25,1,2.755,0
892,sycophancy-adj,20,128,32640,12,148,20400,68,0.9937876832810638,0.5188306827842125,0.4852941176470588,0.001,25,1,2.493,0
1031,harm,20,128,32640,12,192,20400,97,0.9954630644701838,0.7176616964321599,0.6494845360824743,0.001,25,1,2.866,0
9989,refusal,20,128,32640,13,278,20400,190,0.9848673142529754,0.6534001120511369,0.6,0.001,29,1,2.871,0
817,deception,20,128,32640,13,293,20400,267,0.9921972069260019,0.7386396508999629,0.6554307116104869,0.001,25,1,2.446,0
12730,ethics,20,128,32640,13,193,20400,75,0.980440508405084,0.5899100405837908,0.5066666666666667,0.001,23,1,2.336,0
892,sycophancy-adj,20,128,32640,13,153,20400,68,0.9956754637719736,0.512494372658175,0.4852941176470588,0.001,28,1,2.667,0
1031,harm,20,128,32640,13,214,20400,97,0.9942911285773115,0.6611746883975911,0.5979381443298969,0.001,25,1,2.297,0
9989,refusal,20,128,32640,14,307,20400,190,0.9901138050470064,0.6719802869136341,0.6210526315789474,0.001,25,1,2.817,0
817,deception,20,128,32640,14,337,20400,267,0.9911868843724811,0.7559518293331422,0.6704119850187266,0.001,25,1,2.457,0
12730,ethics,20,128,32640,14,245,20400,75,0.9772680606806068,0.5604473772578629,0.6,0.001,24,1,2.636,0
892,sycophancy-adj,20,128,32640,14,167,20400,68,0.9956718473342514,0.5496812887394881,0.5147058823529411,0.001,27,1,3.55,0
1031,harm,20,128,32640,14,195,20400,97,0.9950548164381781,0.6564828308289644,0.5567010309278351,0.001,23,1,3.18,0
9989,refusal,20,256,65280,10,663,20400,190,0.993967290814865,0.7810588873350204,0.7,0.001,35,1,11.342,0
817,deception,20,256,65280,10,605,20400,267,0.9949452247423547,0.8222880512124616,0.7340823970037453,0.001,26,1,7.574,0
12730,ethics,20,256,65280,10,332,20400,75,0.98539926199262,0.635646721508128,0.5866666666666667,0.001,26,1,6.733,0
892,sycophancy-adj,20,256,65280,10,236,20400,68,0.9967792005647429,0.6459340855017749,0.5588235294117647,0.001,24,1,6.485,0
1031,harm,20,256,65280,10,439,20400,97,0.9968056114809096,0.7588556385978129,0.6701030927835051,0.001,25,1,5.735,0
9989,refusal,20,256,65280,11,667,20400,190,0.9948837209302326,0.7927075057855231,0.6947368421052632,0.001,30,1,8.847,0
817,deception,20,256,65280,11,611,20400,267,0.995394484356929,0.8137691355574858,0.7078651685393258,0.001,25,1,5.538,0
12730,ethics,20,256,65280,11,422,20400,75,0.9938013940139402,0.7120667879963499,0.64,0.001,25,1,5.521,0
892,sycophancy-adj,20,256,65280,11,300,20400,68,0.9972131730913888,0.6504150213897903,0.5735294117647058,0.001,28,1,6.322,0
1031,harm,20,256,65280,11,492,20400,97,0.9970295385730918,0.7758908196080354,0.6907216494845361,0.001,24,1,5.778,0
9989,refusal,20,256,65280,12,668,20400,190,0.9948876272819606,0.7916064291725813,0.7052631578947368,0.001,30,1,7.341,0
817,deception,20,256,65280,12,581,20400,267,0.9942297578779022,0.8050113572955755,0.7078651685393258,0.001,26,1,5.769,0
12730,ethics,20,256,65280,12,403,20400,75,0.9906866748667487,0.6869511664660052,0.6533333333333333,0.001,26,1,5.311,0
892,sycophancy-adj,20,256,65280,12,286,20400,68,0.9972724826700304,0.6199261265167751,0.5882352941176471,0.001,28,1,5.234,0
1031,harm,20,256,65280,12,439,20400,97,0.9971260150980684,0.7748276207664512,0.6597938144329897,0.001,24,1,4.893,0
9989,refusal,20,256,65280,13,653,20400,190,0.9930558087450195,0.7847226849525678,0.6947368421052632,0.001,30,1,6.097,0
817,deception,20,256,65280,13,629,20400,267,0.9959832655909364,0.829318016032302,0.7378277153558053,0.001,26,1,5.004,0
12730,ethics,20,256,65280,13,442,20400,75,0.9904879048790487,0.6799122296340938,0.6,0.001,27,1,5.154,0
892,sycophancy-adj,20,256,65280,13,300,20400,68,0.997624723704158,0.6501205192265196,0.5735294117647058,0.001,29,1,6.001,0
1031,harm,20,256,65280,13,475,20400,97,0.9966228138546385,0.7675336126790632,0.6597938144329897,0.001,27,1,5.943,0
9989,refusal,20,256,65280,14,643,20400,190,0.9946907471548738,0.7766771680845628,0.6789473684210526,0.001,32,1,7.086,0
817,deception,20,256,65280,14,575,20400,267,0.9964390362144175,0.8382339372468978,0.7303370786516854,0.001,33,1,5.83,0
12730,ethics,20,256,65280,14,397,20400,75,0.9922643706437064,0.6286411479485688,0.56,0.001,28,1,6.632,0
892,sycophancy-adj,20,256,65280,14,267,20400,68,0.9973802525141474,0.6283385336474521,0.5882352941176471,0.001,28,1,5.904,0
1031,harm,20,256,65280,14,436,20400,97,0.9968985336075974,0.7672858693494196,0.6701030927835051,0.001,30,1,6.399,0
9989,refusal,20,320,81600,10,845,20400,190,0.9959389567436653,0.8167421163332819,0.7052631578947368,0.001,42,1,13.186,0
817,deception,20,320,81600,10,755,20400,267,0.9969390816984655,0.8532253562860791,0.7490636704119851,0.001,29,1,7.919,0
12730,ethics,20,320,81600,10,506,20400,75,0.9930063140631405,0.7040105198174587,0.64,0.001,28,1,6.8,0
892,sycophancy-adj,20,320,81600,10,358,20400,68,0.9977267072479198,0.6637042368769325,0.5882352941176471,0.001,33,1,7.608,0
1031,harm,20,320,81600,10,559,20400,97,0.9971620668521386,0.7869519270645331,0.6804123711340206,0.001,28,1,7.645,0
