feature_idx,feature_theme,layer,n_seq,n_tokens,n_subsamples,n_train_pos_mean,auc_roc_mean,auc_roc_std,auc_roc_min,auc_roc_max,auc_pr_mean,auc_pr_std,auc_pr_min,auc_pr_max,p_at_k_mean,p_at_k_std
9989,refusal,5,4,1020,3,10.666666666666666,0.6449385834700556,0.14112353188738325,0.4827537175447278,0.7397387952811271,0.0318151651236616,0.022097527097782184,0.008319541101974826,0.05218083317361758,0.054385964912280704,0.04775669329409193
9989,refusal,5,8,2040,5,13.6,0.651187244459491,0.08581536279101418,0.5664288132503451,0.7545235553009192,0.02466120994713659,0.012468642560985252,0.013399179808030967,0.041626102077935365,0.05263157894736843,0.03777026340633506
9989,refusal,5,16,4080,5,43.8,0.7719004661579729,0.016825989020494824,0.7509224198546838,0.7942907367379359,0.061347661321890866,0.02421834138873752,0.03106242488918384,0.09189381997322299,0.08947368421052633,0.041940466975024286
9989,refusal,5,32,8160,5,70.6,0.800968671059142,0.01673067647327379,0.7771525300138024,0.8171079976041041,0.06476466951601687,0.019014535170422765,0.03740639792241994,0.08667250827155557,0.08947368421052632,0.022637698071164808
9989,refusal,5,64,16320,5,140.6,0.8280350529961717,0.023280280664517504,0.7966105888174172,0.8567116331154456,0.08531158022729486,0.01430921390447514,0.0701409808744534,0.10157792090635274,0.15157894736842104,0.018002769869986394
9989,refusal,5,128,32640,5,297.8,0.8665948071564363,0.006177090744401209,0.858397354097763,0.8720768770020052,0.11331400688448792,0.014381014087264315,0.09434596330922833,0.13384273812047806,0.17789473684210527,0.018756347032847853
9989,refusal,5,256,65280,5,658.8,0.8868397093674314,0.0024513089718902455,0.8842001093778482,0.8906773613896195,0.15377174943652833,0.010703864631760592,0.14495274992242946,0.1674324300672543,0.2357894736842105,0.014122534594735508
9989,refusal,5,320,81600,1,845.0,0.8913195656136877,0.0,0.8913195656136877,0.8913195656136877,0.16207089527586208,0.0,0.16207089527586208,0.16207089527586208,0.21052631578947367,0.0
9989,refusal,8,2,510,1,1.0,0.47181371910726844,0.0,0.47181371910726844,0.47181371910726844,0.00814500594203324,0.0,0.00814500594203324,0.00814500594203324,0.005263157894736842,0.0
9989,refusal,8,4,1020,3,10.666666666666666,0.6703879441304895,0.1550772580850959,0.49213443058412976,0.7742869605979323,0.03348329495129121,0.024792975980602903,0.008511041628439703,0.05809301765346541,0.04912280701754387,0.040198032411893334
9989,refusal,8,8,2040,5,13.6,0.7020517721815673,0.09037701607954263,0.5929891403421964,0.7906096512930024,0.03422639946588375,0.026286842104114215,0.014563482355045142,0.0762647579614879,0.05263157894736842,0.064888568452305
9989,refusal,8,16,4080,5,43.8,0.8402478710383082,0.011627542924508705,0.8275461600562514,0.8532315945727753,0.08396270187287956,0.028499965995609375,0.04666190372920545,0.1205071467795107,0.11578947368421053,0.03702959810386918
9989,refusal,8,32,8160,5,70.6,0.8405763691762808,0.02937995677261477,0.7904528763769889,0.8646287663741243,0.0862094784153778,0.031878049554702075,0.040498571394290285,0.1206606549718611,0.12631578947368421,0.05705127207547052
9989,refusal,8,64,16320,5,140.6,0.8659205187635093,0.013697518739603043,0.8468467928852312,0.8835935831662283,0.10085485313202233,0.016219327384844762,0.08346464424167276,0.12396350861965787,0.16526315789473686,0.019194297398747864
9989,refusal,8,128,32640,5,297.8,0.8949867444464701,0.009928798447869952,0.8846821531810724,0.9088697622333914,0.15406252056480257,0.028906764863792626,0.1172395181491502,0.19182214615218374,0.2357894736842105,0.023360358969654892
9989,refusal,8,256,65280,5,658.8,0.9033187583009973,0.0033273603036305627,0.8991158623922497,0.9069085132425323,0.1768459880299595,0.012475587400466163,0.16342978683635762,0.1941704326382155,0.2768421052631579,0.012116699403390873
